CODE_COM;APL_EHPA;APL_RA;APL_SAPA
30058;102412.49;0.0;316.13
30061;84516.7;507.76;2815.69
30062;69950.12;384.04;2881.66
30064;63681.29;0.0;1929.54
30067;53032.16;412.42;378.99
30069;43978.24;0.0;90.67
30071;75506.22;400.73;2681.25
30073;64703.1;539.35;2904.28
30075;80915.4;322.61;2808.57
30076;54539.18;412.42;404.28
30077;74243.16;226.63;728.39
30080;60446.92;92.18;5.75
30081;55205.77;84.93;316.45
30082;59971.2;211.12;2701.69
30083;88287.9;395.56;3092.33
30084;71017.93;223.62;408.2
30085;59020.24;628.24;2833.48
30086;44957.66;268.02;88.2
30088;82410.09;266.28;2658.74
30089;83753.66;748.22;2719.61
30092;64325.84;211.4;420.93
30097;124065.36;238.02;102.4
30099;52225.61;0.0;266.31
30105;54238.41;0.0;1359.91
30107;60792.2;607.78;3184.45
30110;47893.64;327.49;250.55
30113;46971.27;191.96;143.31
30119;64273.7;55.16;316.58
30120;109973.67;238.02;102.4
30122;75989.56;507.76;2741.9
30124;41837.78;0.0;181.95
30126;55298.59;728.22;2656.28
30131;44713.31;84.93;181.95
30140;69901.74;102.11;323.72
30146;75753.22;216.16;247.12
30159;114970.76;226.63;231.53
30169;97280.1;473.66;2871.1
30177;83028.64;323.19;194.66
30181;60172.62;400.73;2613.13
30182;59045.34;211.12;2653.7
30192;76446.15;266.28;2862.26
30197;85172.61;274.54;129.58
30201;101170.34;0.0;11.09
30202;104174.82;351.46;630.4
30207;73055.07;589.17;584.38
30208;37997.83;55.16;50.27
30213;104813.45;0.0;0.0
30214;82451.16;318.26;531.35
30219;47921.03;0.0;1295.53
30221;79723.64;528.57;1022.13
30223;67923.45;226.63;129.58
30225;83406.78;396.23;512.92
30230;57693.75;84.93;181.95
30231;36078.71;745.75;323.72
30233;53217.88;266.28;2618.69
30238;88304.41;0.0;569.63
30241;56763.33;507.76;2625.51
30244;50831.47;55.16;120.97
30247;103611.25;226.63;231.53
30249;85414.83;473.66;2988.54
30258;57626.04;409.05;2586.42
30262;51692.03;327.49;362.33
30264;65144.66;323.19;194.66
30266;88781.08;92.18;208.87
30274;101799.87;226.63;231.99
30275;53852.77;241.48;194.66
30277;47372.77;84.93;181.95
30278;89800.88;654.68;1054.7
30280;66358.68;0.0;725.9
30282;63197.37;392.98;404.28
30283;18102.88;0.0;0.0
30286;60031.46;392.1;296.16
30287;69445.65;195.21;418.46
30291;30344.79;236.55;945.2
30297;66893.64;0.0;0.0
30303;91393.86;92.18;102.4
30304;32623.16;0.0;181.95
30307;65371.0;226.63;129.58
30315;93872.77;1137.37;3659.03
30319;60655.67;488.48;289.12
30322;32195.16;0.0;0.0
30324;64353.85;232.98;2699.45
30325;71459.09;0.0;0.0
30329;61226.68;157.27;922.98
30330;72375.51;291.72;613.15
30332;13708.59;0.0;0.0
30334;68471.33;538.61;2662.9
30335;60487.04;157.27;323.72
30338;69867.68;527.43;400.89
30341;49994.68;172.92;415.54
30343;52996.39;285.95;367.43
30347;71833.57;447.12;3055.76
30348;94676.21;400.73;2631.43
31002;67438.35;0.0;75.67
31004;75239.96;77.52;222.91
31005;59713.54;330.64;580.54
31013;153875.49;95.4;1585.29
31021;111456.48;95.4;1185.52
31023;91069.12;107.19;1426.43
31024;67424.47;121.58;153.29
31028;75445.32;330.64;1153.32
31030;61533.65;107.19;389.77
31031;194670.72;95.4;1585.29
31032;97388.83;456.53;1341.18
31035;78712.85;395.08;1089.74
31038;59389.8;269.36;863.82
31046;80797.96;0.0;18.9
31047;54307.33;30.1;494.93
31055;65719.09;519.03;621.1
31072;81777.33;0.0;1257.22
31075;69332.69;317.56;1932.21
31076;164705.45;95.4;1325.77
31077;66872.27;292.12;1321.22
31079;83598.12;353.65;1807.46
31083;58698.8;330.64;1153.32
31084;117587.06;360.73;1210.65
31090;79120.1;0.0;353.56
31092;106624.15;0.0;685.72
31094;78755.7;518.57;1967.87
31098;89074.81;0.0;296.88
31102;55284.64;465.76;636.7
31104;121753.88;544.33;2281.11
31106;59537.52;668.62;737.73
31108;88313.7;202.59;1367.7
31111;45268.86;30.1;424.0
31113;87174.68;395.08;1131.64
31114;63301.57;0.0;43.06
31116;99444.62;490.56;1468.78
31119;61057.88;330.64;677.85
31126;74894.87;0.0;298.89
31127;43023.4;0.0;0.0
31129;84378.36;0.0;2607.37
31132;103774.07;0.0;18.9
31137;71590.61;543.28;533.79
31140;36885.08;0.0;0.0
31141;92523.03;202.59;1684.57
31142;90219.51;0.0;18.9
31145;74730.01;132.39;78.49
31146;35196.35;0.0;0.0
31151;67122.86;282.42;1067.99
31155;70841.53;0.0;1209.69
31158;91355.68;95.4;547.56
31159;136323.49;95.4;1306.87
31168;44697.92;330.64;707.68
31169;82711.27;346.15;1194.87
31175;161762.2;202.59;1696.64
31176;143078.67;0.0;825.97
31177;105578.07;0.0;685.72
31179;59652.59;792.8;821.18
31183;125576.22;330.64;1599.02
31184;82792.41;233.49;1219.84
31185;70122.44;1111.11;994.78
31188;75620.38;317.56;1548.57
31189;50600.73;0.0;971.66
31190;49918.05;0.0;18.9
31192;68641.45;204.87;229.93
31194;44446.02;330.21;342.09
31195;57644.43;0.0;43.06
31196;56776.59;330.64;732.56
31198;98876.36;330.64;1191.71
31202;75304.88;225.62;1230.04
31211;84471.75;353.65;1889.97
31213;67895.1;0.0;2588.47
31217;113607.56;0.0;825.97
31218;87139.87;95.4;802.91
31223;51544.18;223.44;1415.73
31224;186771.25;95.4;1585.29
31226;79384.87;0.0;487.42
31231;71783.96;30.1;120.57
31234;73676.95;0.0;338.08
31236;15468.01;0.0;0.0
31243;65074.48;1111.11;604.82
31250;59972.01;253.54;912.57
31258;75724.61;253.54;558.2
31259;91911.71;425.18;1458.2
31261;110483.97;267.51;1328.81
31264;70429.15;30.1;594.88
31269;95365.24;371.91;1673.13
31272;54621.29;30.1;360.74
31275;97155.88;0.0;266.28
31276;103010.53;95.4;1742.89
31277;63067.3;268.63;1208.08
31280;64508.36;30.1;513.87
31281;55330.1;0.0;383.82
31282;120944.37;450.1;1795.27
31285;54630.95;383.08;1152.5
31295;92886.0;202.59;1879.37
31298;86166.18;0.0;685.72
31301;65989.33;330.64;1279.72
31306;132845.87;0.0;825.97
31307;103153.91;95.4;802.91
31320;78895.3;267.51;835.12
31322;64087.13;0.0;1131.28
31324;125924.79;360.73;1523.92
31325;51377.07;668.62;707.29
31328;60571.89;204.87;195.99
31329;68546.52;1164.38;739.27
31336;108053.07;330.64;1191.71
31337;24927.27;0.0;18.9
31339;58602.53;268.63;1168.88
31340;80319.7;395.08;1236.64
31344;137822.49;95.4;1422.2
31347;96457.11;0.0;957.05
31349;95533.72;360.73;764.6
31350;79863.83;202.59;903.52
31351;82891.44;317.56;1257.5
31353;37066.41;223.44;971.66
31354;78335.21;24.25;188.08
31355;71113.68;233.49;1088.78
31358;88205.66;571.84;2014.49
31359;52178.71;223.44;1020.52
31363;74398.52;202.59;767.04
31366;62719.51;91.48;211.27
31375;73498.44;0.0;487.42
31376;85953.64;0.0;389.77
31381;69704.73;233.49;1093.71
31382;51213.05;0.0;979.46
31384;77728.71;233.49;1113.36
31397;97332.21;0.0;838.68
31398;95942.57;95.4;802.91
31401;72906.39;91.48;170.43
31403;92962.89;404.68;1412.38
31404;36724.52;0.0;2588.47
31406;113396.11;360.73;764.6
31411;89556.79;395.08;1236.64
31415;73797.45;107.19;1153.32
31419;44396.69;223.44;971.66
31420;110328.44;425.18;1654.61
31422;72590.58;330.64;232.99
31423;52919.32;223.44;1041.02
31426;169344.65;95.4;1585.29
31427;101545.39;95.4;1359.55
31429;71052.74;233.49;1059.24
31431;39809.82;0.0;0.0
31435;58394.53;267.51;1037.83
31436;66408.05;253.54;1039.45
31437;63479.27;77.52;166.01
31440;80724.97;107.19;1149.09
31441;46950.81;668.62;725.15
31448;68015.46;344.05;1204.09
31449;85691.66;95.4;1185.52
31455;88307.41;253.54;506.35
31457;61047.37;330.64;389.77
31459;68761.73;518.57;1967.87
31466;63846.81;161.59;663.82
31467;117864.9;578.79;1566.03
31468;53708.04;330.64;1088.94
31471;87528.55;0.0;685.72
31472;133223.4;0.0;1394.52
31478;69963.74;1235.3;705.85
31481;59069.06;75.6;538.06
31484;86912.16;346.15;1351.35
31486;79032.61;320.89;1581.25
31489;70128.95;449.58;1363.79
31493;75860.27;202.59;976.06
31494;69377.52;107.19;576.27
31495;82947.56;91.48;233.66
31496;61264.65;0.0;619.19
31497;93413.58;543.83;1577.46
31498;77402.48;95.4;802.91
31502;99378.49;202.59;1383.36
31512;62184.95;360.85;1062.9
31513;118065.21;95.4;1311.1
31515;103431.07;432.62;2141.63
31516;97337.25;490.56;1496.82
31518;54910.46;13.97;710.21
31519;58790.14;465.76;498.43
31523;117214.95;330.64;1191.71
31526;97453.36;341.81;1520.15
31527;54923.01;465.76;707.29
31528;86273.86;202.59;1532.43
31532;95225.06;95.4;1742.89
31533;87411.7;425.18;1690.22
31534;53529.69;354.46;381.03
31542;180319.39;95.4;1585.29
31545;91920.22;107.19;1556.4
31547;107422.97;371.91;1736.45
31550;85646.41;0.0;1209.69
31554;95517.67;107.19;389.77
31555;147961.03;395.08;1589.05
31556;161356.47;95.4;1325.77
31558;63537.2;519.03;540.11
31561;122733.2;583.96;1631.78
31566;69074.58;1188.63;533.79
31570;68554.98;1111.11;722.99
31576;71939.42;77.52;165.01
31579;93266.18;647.26;1947.42
31580;97113.31;425.18;1757.04
31582;86945.21;850.23;701.66
31583;74985.65;197.68;1007.6
31584;77077.04;292.12;1634.55
31586;97246.68;95.4;226.09
31590;84828.42;0.0;18.9
31591;64717.34;107.19;402.88
32001;92882.19;0.0;2635.85
32009;68696.35;123.56;4910.55
32013;147816.33;254.08;1106.5
32016;45524.42;0.0;642.57
32017;75886.88;214.53;933.31
32029;101906.41;254.08;4565.98
32032;67938.65;412.84;4910.55
32033;64302.79;123.56;3573.17
32034;63226.42;412.84;819.16
32037;84621.05;118.86;892.95
32039;71416.07;289.28;1070.15
32040;74258.01;0.0;784.68
32041;103829.86;0.0;1113.89
32042;78071.61;412.84;526.67
32044;97935.28;118.86;584.29
32045;68008.25;412.84;390.19
32046;70140.96;0.0;1134.86
32052;78686.58;0.0;273.29
32060;105075.49;254.08;1044.01
32062;58768.59;0.0;607.26
32066;103026.51;0.0;541.47
32067;87389.55;0.0;1118.12
32069;80716.25;0.0;1131.28
32071;69973.73;130.52;1620.46
32073;89874.5;0.0;702.95
32074;80495.68;0.0;1292.41
32077;36205.78;123.56;3573.17
32080;53048.87;0.0;642.31
32084;51789.07;0.0;339.64
32088;69162.01;0.0;1115.27
32091;130735.49;130.52;1106.5
32094;89365.62;0.0;1186.02
32097;41836.08;0.0;3573.17
32102;91713.53;130.52;1106.5
32104;80966.44;412.84;652.61
32105;65440.33;51.02;719.57
32106;100566.58;0.0;654.55
32110;67686.64;0.0;468.27
32112;43548.76;0.0;541.47
32125;78178.36;0.0;745.08
32127;99100.79;0.0;394.28
32129;77607.97;0.0;652.17
32130;89625.01;130.52;1357.74
32132;111392.3;0.0;706.36
32133;102763.89;118.86;1642.32
32139;77677.52;0.0;881.1
32140;67178.41;0.0;952.82
32144;45371.65;0.0;4251.9
32146;54625.23;51.82;649.8
32151;114541.34;0.0;1791.52
32156;100116.26;543.36;4374.84
32160;90681.02;268.63;1619.36
32167;73972.61;412.84;4164.34
32171;78944.33;0.0;1709.83
32173;109833.32;0.0;678.6
32181;81736.27;412.84;919.31
32184;79475.63;0.0;541.47
32185;86244.74;95.4;802.91
32187;80525.45;543.36;3911.49
32188;67487.96;0.0;655.16
32191;93428.31;0.0;968.24
32199;105166.19;0.0;1791.52
32202;76886.15;0.0;689.59
32203;63840.42;0.0;813.83
32204;77930.64;130.52;1106.5
32209;70323.12;0.0;440.95
32210;74725.82;317.56;2009.99
32213;88505.05;0.0;1530.94
32218;83629.94;0.0;1743.27
32219;50449.05;0.0;3844.1
32221;72352.3;130.52;1357.74
32225;68472.65;289.28;1070.15
32230;83227.65;0.0;892.95
32238;63422.54;412.84;3524.21
32240;56718.52;412.84;3552.97
32242;100620.73;123.56;652.61
32243;60806.73;0.0;133.11
32245;78980.21;0.0;1774.0
32247;50288.61;0.0;457.88
32251;70674.4;130.52;1106.5
32255;57223.29;0.0;706.36
32257;58413.05;254.08;4401.08
32258;79819.96;130.52;1534.27
32262;82425.32;0.0;660.28
32263;73277.26;412.84;526.67
32269;90907.24;0.0;613.79
32275;62634.99;412.84;969.99
32278;68370.51;412.84;777.83
32281;58630.23;412.84;641.35
32282;91546.21;130.52;1396.7
32289;62057.9;223.44;1020.52
32290;79258.9;0.0;700.13
32294;66801.17;0.0;987.52
32295;77800.28;0.0;1827.43
32297;60884.05;0.0;666.54
32300;95238.79;254.08;1044.01
32302;80035.17;254.08;1369.76
32303;59582.97;412.84;658.65
32307;134393.19;254.08;1118.74
32308;59711.73;0.0;1255.39
32309;64139.67;0.0;1356.71
32311;79663.44;609.6;1517.14
32317;33707.79;0.0;4251.9
32320;77359.95;0.0;784.21
32323;65757.87;412.84;300.03
32325;72529.98;0.0;1743.27
32326;57078.5;412.84;3573.17
32335;58496.09;0.0;1017.69
32336;72003.64;0.0;1530.94
32341;74658.01;0.0;820.06
32342;50498.61;289.28;658.65
32347;70939.82;130.52;1534.27
32348;65651.65;130.52;992.81
32351;68579.68;0.0;581.96
32352;74743.37;0.0;113.69
32353;68761.75;0.0;952.82
32357;64759.55;0.0;164.0
32359;71530.55;0.0;1017.69
32361;80878.23;412.84;652.61
32365;72725.16;0.0;928.85
32373;67074.22;412.84;909.32
32378;109097.92;0.0;1651.17
32381;99518.29;254.08;992.81
32382;106190.74;130.52;1620.46
32385;95189.8;0.0;541.47
32388;74358.63;0.0;476.22
32389;64295.91;412.84;3194.34
32392;54312.39;0.0;784.68
32397;76507.95;412.84;777.83
32403;55052.49;0.0;4522.83
32405;88172.7;0.0;820.06
32407;55586.79;0.0;784.68
32413;75840.63;0.0;702.2
32415;55204.43;289.28;909.32
32426;112212.76;254.08;1369.76
32428;80540.46;0.0;1101.87
32433;91045.61;0.0;1356.71
32435;75759.18;0.0;567.89
32436;95147.67;0.0;1020.33
32438;84972.23;123.56;788.14
32441;52570.82;0.0;541.47
32442;83648.84;0.0;1065.6
32443;124377.14;0.0;2006.95
32447;59878.63;0.0;583.82
32449;61929.53;0.0;284.24
32456;51156.16;0.0;3573.17
32457;95966.47;0.0;541.47
32458;105681.8;0.0;1556.09
32459;75237.03;0.0;505.16
32460;110203.23;0.0;1137.93
32461;61027.04;214.53;883.36
32463;68710.76;175.68;1545.7
32465;91024.82;0.0;702.2
32466;77060.41;412.84;526.67
33003;85053.12;1153.29;1189.5
33008;57769.56;1153.73;1076.57
33011;61448.76;885.16;246.48
33019;59972.21;637.07;339.47
33021;64972.48;1428.03;2061.36
33027;46979.24;1386.98;1412.56
33030;72013.69;1128.5;1493.03
33032;100536.91;1198.55;1113.25
33036;68639.11;1366.22;1140.39
33038;50224.38;636.93;2615.51
33039;127823.22;1359.68;1194.37
33044;55974.06;699.59;886.19
33047;77913.51;719.04;887.58
33051;62537.01;378.24;420.74
33061;86783.49;1428.91;1400.11
33062;64533.97;738.97;1006.88
33065;115262.56;1300.13;1160.52
33066;75524.22;1774.05;1665.18
33069;126782.93;1251.24;1270.33
33071;77376.45;881.78;960.8
33076;51364.52;722.76;1071.77
33077;45851.51;303.12;312.1
33081;68768.92;1128.5;1535.34
33083;77149.61;1348.68;1368.86
33084;70335.32;1234.43;1108.37
33085;84862.67;1405.75;1297.38
33087;76876.51;2047.57;1836.53
33088;92248.36;747.81;1246.22
33102;63689.1;1386.98;1708.54
33105;63719.89;1689.59;1696.08
33111;68265.16;1330.94;2155.12
33113;62341.97;1212.17;1380.67
33120;89179.5;1317.34;1672.94
33121;57022.35;708.36;1076.57
33122;90309.99;1050.57;1190.4
33124;50479.57;518.71;1216.79
33127;70138.56;1029.54;1189.98
33128;68228.57;1164.05;2615.51
33129;67781.49;1366.59;1345.7
33131;62365.13;1427.4;1386.4
33138;92664.56;747.81;1504.51
33139;67498.27;1027.82;1455.38
33141;77835.82;933.01;1051.9
33145;81223.29;1029.01;1242.35
33148;59833.17;857.37;609.53
33149;65862.04;1468.66;1386.4
33155;48337.92;612.08;450.14
33158;80775.69;1953.42;1764.69
33160;65134.25;837.12;447.82
33166;89366.53;697.79;1501.25
33169;64056.44;1774.05;1412.56
33171;76773.7;1414.89;1099.55
33176;64147.45;1228.22;1319.28
33177;88300.82;1937.29;2615.51
33178;57845.31;969.96;1486.67
33182;55109.44;289.53;811.29
33184;58357.91;762.94;836.96
33186;56495.49;1255.21;643.03
33189;63593.64;1450.01;1422.93
33190;47088.83;702.63;550.28
33194;74813.41;847.09;976.05
33195;70203.73;861.5;1222.29
33199;88940.37;479.13;635.0
33211;43399.74;881.4;819.15
33213;86028.7;1493.49;1641.8
33214;27503.01;0.0;57.04
33216;65354.27;1221.88;1486.67
33220;40427.21;1057.38;57.04
33222;87904.76;738.97;1273.93
33227;98765.56;1697.88;2273.41
33230;41754.69;0.0;775.44
33232;38821.72;293.64;318.2
33235;76470.28;1440.37;1676.64
33237;54638.49;1117.61;932.85
33243;99938.04;1137.68;1427.53
33245;76944.87;1165.71;983.85
33248;22767.53;1048.19;57.04
33250;76293.24;1864.23;1764.69
33255;38320.57;293.64;450.14
33257;77567.16;881.78;971.81
33258;54652.63;755.89;982.11
33259;68605.42;787.3;631.64
33263;76701.51;1118.87;1428.82
33266;52656.83;502.36;1084.89
33267;82745.0;762.94;1220.22
33268;36534.55;824.05;205.07
33269;100584.88;1161.38;402.24
33276;73970.19;1212.17;1380.67
33279;83105.85;1201.49;2016.75
33282;54078.42;549.27;1131.78
33283;61992.93;1207.2;1711.59
33284;93166.97;395.29;965.47
33291;74819.65;1774.05;1665.18
33293;101010.3;1533.72;1531.23
33294;68717.99;1403.29;1668.77
33295;56133.92;643.26;605.53
33296;73715.03;1182.3;1633.13
33300;63625.75;636.93;2615.51
33304;55721.43;892.64;1177.65
33306;78317.09;2214.74;1926.59
33309;45763.3;902.68;2615.51
33312;57381.29;1232.15;943.37
33316;55451.05;1255.21;333.94
33317;54867.6;496.87;1043.87
33319;40192.27;741.87;643.03
33321;83538.97;1234.76;1761.41
33324;114591.01;1351.11;1165.59
33331;68505.96;1882.19;1926.59
33337;70017.83;1296.61;1894.13
33339;67131.19;562.18;1019.97
33342;63435.36;805.22;1198.82
33350;59274.77;869.95;1131.78
33353;63271.0;1072.01;1356.38
33356;89055.8;943.05;1074.78
33358;58072.36;878.6;564.03
33360;97860.43;1606.44;880.49
33363;65509.15;486.15;652.22
33364;69197.47;764.94;896.71
33365;71166.87;772.12;941.01
33372;48302.43;750.23;1041.69
33382;51125.68;359.41;811.29
33399;85592.62;2028.79;2322.88
33412;75976.67;1171.29;2615.51
33413;82038.16;1122.47;1261.23
33421;71564.81;876.21;1508.51
33423;43435.96;1397.84;2615.51
33427;72935.48;1801.21;2045.15
33431;59011.83;708.04;639.99
33438;94734.81;1773.19;2284.42
33441;67633.44;693.06;836.96
33442;58759.09;738.97;1003.05
33444;66855.86;1265.5;1663.48
33445;59669.95;738.97;846.09
33450;35011.52;293.64;536.25
33454;48035.75;337.39;345.57
33459;92333.55;1048.94;926.77
33461;58027.01;805.22;1268.52
33466;77582.61;941.07;1164.49
33468;59473.17;1310.59;850.75
33470;79070.93;1219.38;1211.54
33472;79959.04;704.06;1246.22
33475;55964.01;362.07;811.29
33479;76409.57;1880.91;1668.77
33484;72666.66;77.24;632.22
33486;65633.26;315.51;811.29
33487;73193.42;1039.56;1060.8
33489;63118.99;315.51;861.91
33490;92253.69;1410.18;2615.51
33494;52716.34;962.12;903.42
33499;51921.4;810.33;1441.26
33501;43089.21;209.05;351.77
33503;31839.55;652.15;255.15
33505;73584.04;1015.47;736.1
33509;65792.24;738.97;1006.88
33513;56862.58;651.21;944.56
33514;123576.58;1410.18;2615.51
33518;63219.35;553.63;712.32
33521;113870.8;1410.18;2615.51
33524;67695.94;717.04;658.83
33525;66253.23;502.85;937.93
33527;52056.93;42.55;583.98
33536;45297.27;0.0;62.48
33537;66817.68;1044.55;746.11
33538;46710.83;375.57;2615.51
33539;96046.87;1670.6;1879.92
33546;93009.13;1037.53;901.86
33549;65580.38;941.18;803.16
34003;81332.91;224.9;473.66
34004;62058.51;0.0;432.03
34007;63001.12;0.0;431.26
34010;64210.41;0.0;120.35
34012;46876.69;0.0;161.7
34019;37591.18;0.0;367.86
34023;74327.38;368.12;1142.16
34024;84264.52;368.12;1223.58
34027;62220.01;165.09;1083.96
34029;85375.09;0.0;123.74
34034;23684.09;0.0;0.0
34035;58781.47;143.23;935.31
34039;86435.9;368.12;1157.18
34041;100036.1;0.0;352.77
34043;51384.8;0.0;162.37
34045;64538.69;0.0;258.28
34046;38693.71;0.0;0.0
34047;86885.56;0.0;123.74
34048;52836.81;21.86;336.85
34054;26360.92;0.0;3.97
34066;60841.53;50.85;805.31
34067;97526.2;0.0;569.63
34068;96427.41;0.0;292.27
34070;75257.73;0.0;21.64
34072;57167.6;0.0;234.61
34074;61948.94;0.0;21.64
34075;42781.05;0.0;386.43
34077;104304.95;143.23;1013.73
34084;100222.38;0.0;158.02
34088;45605.28;50.85;905.11
34091;38546.79;0.0;725.9
34097;24466.2;0.0;84.93
34099;44355.33;0.0;266.31
34102;42432.49;0.0;87.72
34106;79673.93;0.0;960.51
34107;70449.93;0.0;0.0
34108;81878.03;368.12;1192.45
34111;115558.08;0.0;835.94
34112;47723.04;0.0;158.06
34116;90205.47;143.23;995.92
34119;116630.33;0.0;212.6
34124;86276.23;0.0;306.96
34127;56916.46;165.09;1174.91
34130;84187.46;0.0;356.52
34132;47348.05;0.0;191.63
34139;122812.51;0.0;419.11
34140;119181.15;0.0;179.52
34144;54453.81;0.0;396.01
34145;88224.08;500.72;3809.5
34147;73138.47;0.0;358.69
34148;122856.93;0.0;181.39
34149;70883.28;0.0;183.62
34150;68759.56;224.9;450.3
34151;50579.93;316.14;1224.53
34154;61843.65;143.23;1071.54
34155;99959.11;0.0;281.64
34158;30782.54;0.0;3.97
34164;53934.94;50.85;800.72
34167;91925.82;0.0;888.99
34168;38781.67;0.0;209.84
34171;75704.97;0.0;266.31
34172;127302.51;143.23;1193.84
34174;100050.07;0.0;266.31
34175;83797.39;0.0;262.62
34178;52598.21;0.0;18.7
34180;101531.7;0.0;562.61
34181;60986.94;0.0;59.0
34183;95855.87;0.0;881.26
34189;77606.13;185.45;605.7
34195;14244.51;0.0;0.0
34199;112738.47;0.0;298.18
34200;47923.38;0.0;209.84
34201;66263.46;0.0;4.82
34205;78639.61;0.0;199.51
34214;72697.28;0.0;153.2
34216;74986.54;0.0;209.84
34218;58362.07;0.0;2.65
34226;63947.63;0.0;18.89
34229;83026.51;0.0;0.0
34232;52754.87;0.0;211.72
34233;42433.08;0.0;367.86
34237;74106.89;0.0;102.07
34240;92801.72;165.09;1232.02
34242;51266.87;50.85;843.98
34245;71254.36;0.0;4.82
34248;47118.89;50.85;800.72
34252;127351.95;0.0;209.84
34254;123499.67;50.85;1141.8
34257;80694.61;0.0;209.84
34258;73062.54;0.0;360.57
34260;118887.79;0.0;209.84
34261;15223.51;0.0;13.34
34263;52628.24;50.85;1008.69
34269;41105.21;0.0;0.0
34271;70715.4;0.0;1.88
34274;58220.53;50.85;722.69
34280;58298.91;316.14;1272.64
34284;108508.6;0.0;0.0
34291;76066.65;0.0;1.88
34294;94526.22;500.72;3886.21
34296;57982.85;21.86;341.16
34297;46092.55;0.0;319.67
34299;77801.67;0.0;208.5
34300;107919.11;0.0;276.19
34302;31849.48;0.0;386.43
34307;62934.63;165.09;978.26
34308;117998.24;0.0;210.72
34309;87594.79;143.23;1164.28
34311;95028.02;0.0;296.57
34315;91483.1;0.0;241.03
34318;38019.72;0.0;92.86
34319;44176.38;0.0;228.28
34321;88805.62;500.72;3863.92
34322;57749.62;0.0;363.68
34323;59972.42;0.0;250.4
34328;59554.37;0.0;116.45
34333;80184.09;368.12;1215.95
34334;35202.42;0.0;1.88
34336;125286.7;0.0;264.19
34339;69501.81;0.0;126.56
34341;66984.86;0.0;112.96
35001;150205.64;224.22;1332.85
35002;114689.04;159.04;1059.04
35003;99925.07;533.4;1305.52
35006;135020.48;346.07;1269.81
35008;134752.51;280.89;1082.67
35009;108234.22;711.27;1992.67
35012;121681.83;118.78;843.59
35021;112694.33;675.4;1177.18
35025;105980.74;1021.47;1659.93
35029;102762.32;373.14;1210.76
35035;56825.64;73.97;454.95
35040;120455.32;341.05;1307.27
35041;126462.39;159.04;1281.45
35045;75374.88;653.63;1956.2
35048;74812.93;192.75;977.52
35050;101054.37;383.06;1090.89
35051;176776.48;159.04;1083.59
35059;147336.49;231.51;1439.87
35060;110015.65;258.02;1072.89
35063;122560.06;553.19;1037.05
35066;189774.39;252.63;1533.77
35070;168088.79;1035.31;2276.2
35072;96368.2;1087.91;1512.66
35075;89761.37;395.48;777.81
35076;157485.91;326.6;1803.99
35080;92609.57;176.62;972.53
35084;86113.34;334.16;1313.64
35092;92738.06;601.92;1388.38
35100;125487.2;1087.91;1958.14
35103;113873.29;1075.74;1139.92
35109;119593.4;489.2;1129.04
35113;139357.98;896.68;2029.31
35119;122700.22;280.89;850.74
35120;123537.54;231.51;1442.8
35122;133058.66;786.36;1971.98
35124;103598.06;258.24;683.16
35130;114437.29;763.75;1447.19
35131;157403.63;417.06;1127.3
35139;103221.47;159.04;1462.04
35140;70728.55;0.0;430.78
35141;95314.0;715.46;969.53
35142;126979.23;1143.12;1091.88
35148;79996.67;601.92;1261.51
35156;112106.03;655.57;994.68
35158;105716.75;592.22;1366.93
35162;129649.05;762.82;399.37
35172;115756.86;652.66;1876.23
35176;79649.1;258.24;1307.53
35177;152453.32;437.95;1489.64
35180;93786.18;464.45;543.79
35184;134000.61;766.53;1319.64
35187;100827.75;666.18;1745.93
35190;98348.12;762.82;298.94
35191;129635.68;395.75;1814.36
35193;130161.41;739.84;1278.06
35195;89736.64;684.95;1021.11
35201;101106.59;509.18;1683.69
35202;64337.75;258.24;644.32
35205;93098.83;601.92;1752.34
35207;157964.46;439.93;1763.78
35209;107997.57;439.93;1497.79
35210;158281.88;252.63;1253.91
35211;79175.41;583.15;1493.73
35212;92578.69;118.78;813.63
35214;84016.41;922.32;1242.58
35215;116944.19;955.86;1091.88
35220;119089.61;356.89;1050.32
35222;117274.19;460.8;1935.73
35224;132258.66;992.79;1971.98
35226;100688.68;652.66;1430.85
35234;125981.38;712.79;792.88
35236;142052.11;460.88;1977.28
35244;112248.59;601.92;924.46
35251;135531.01;533.4;1487.83
35263;106864.65;669.17;666.78
35264;115934.14;593.21;1647.58
35269;102984.18;834.08;1650.12
35275;141609.56;395.94;1118.98
35278;202160.81;648.11;1544.98
35286;83399.96;601.92;1261.51
35288;133612.15;698.45;666.78
35289;83503.96;258.24;962.79
35290;100106.52;583.15;1614.84
35294;121475.86;579.66;1977.28
35295;101259.89;509.18;1293.25
35301;110850.56;509.18;852.3
35311;69947.93;592.4;1238.46
35317;144281.47;546.03;1651.73
35319;98249.35;250.59;1594.0
35326;86784.33;601.92;718.97
35333;126953.72;76.01;921.3
35342;96016.17;768.62;1181.75
35348;101837.6;553.19;1462.45
35350;117537.71;400.96;1157.72
35353;178333.0;252.63;1174.15
35355;90984.07;667.1;935.2
35356;100131.04;289.47;1117.07
35357;117954.7;762.82;694.72
35358;146423.81;828.88;1432.1
36003;79087.93;376.21;3825.09
36007;106599.49;0.0;536.64
36008;135676.06;211.14;631.9
36012;79442.35;0.0;749.52
36014;84825.71;271.13;874.17
36020;93683.46;271.13;517.11
36022;79519.36;229.06;4711.38
